state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
TX,Navarro,USH00412019,2001,1022,1476,1821,365,1042,417,229,251,779,803,908,1740,17300,17000,338.823529412,12000
TX,Navarro,USH00412019,2000,458,957,894,958,1410,1691,64,0,248,755,2447,1260,17600,16900,329.467455621,11600
TX,Navarro,USH00412019,1999,1199,63,964,761,912,755,221,221,346,538,201,630,21900,21100,391.279620853,17200
TX,Navarro,USH00412019,1998,2216,806,827,325,65,158,39,1049,1944,2216,2117,909,21500,19000,212.210526316,8400
TX,Navarro,USH00412019,1997,582,1803,1043,2397,1080,1598,406,818,15,1377,622,1406,22400,22100,382.262443439,17600
TX,Navarro,USH00412019,1996,244,287,624,836,165,645,373,2502,1018,399,809,628,21400,19600,298.775510204,12200
TX,Navarro,USH00412019,1995,711,302,1008,1033,1232,983,1402,775,790,18,188,513,24800,24600,419.512195122,21500
TX,Navarro,USH00412019,1994,376,1385,1096,854,1113,454,258,61,-9999,1728,1071,1962,18300,17700,398.644067797,14700
TX,Navarro,USH00412019,1993,739,1088,939,937,413,961,0,143,1184,2729,663,443,19500,18800,242.553191489,9500
TX,Navarro,USH00412019,1992,1054,1234,1102,514,1706,1032,811,175,970,198,1645,1240,20600,19500,376.615384615,15300
TX,Navarro,USH00412019,1991,1094,1198,374,981,797,654,575,1536,1349,762,393,2555,22900,22200,449.72972973,20800
TX,Navarro,USH00412019,1990,1520,1285,2457,598,1983,185,127,318,761,823,925,694,19700,19500,339.692307692,13800
TX,Navarro,USH00412019,1989,598,639,674,1072,3453,1231,556,614,361,493,204,165,14700,14400,433.333333333,13000
TX,Navarro,USH00412019,1988,142,841,737,472,3,816,666,729,220,1673,562,577,19500,19500,354.461538462,14400
TX,Navarro,USH00412019,1987,580,945,485,203,1640,943,476,5,-9999,212,895,1973,15500,15000,296,9250
TX,Navarro,USH00412019,1986,25,1403,119,779,1670,1792,684,418,654,1880,1477,1034,14500,14400,350,10500
TX,Navarro,USH00412019,1985,340,820,729,327,607,548,1137,157,1119,2622,1378,751,11700,11500,500.869565217,12000
TX,Navarro,USH00412019,1984,386,782,1318,219,1224,465,482,409,60,1814,618,1032,10500,10400,353.538461538,7660
TX,Navarro,USH00412019,1983,108,1351,821,17,1664,935,412,948,450,554,630,505,9000,8800,354.545454545,6500
TX,Navarro,USH00412019,1982,498,452,650,860,1713,1417,1292,615,10,671,1277,981,16800,14700,235.102040816,7200
TX,Navarro,USH00412019,1981,340,414,1017,398,2447,1999,411,353,196,2810,698,83,24700,23600,211.525423729,10400
TX,Navarro,USH00412019,1980,658,457,696,1067,1356,1,114,224,8,975,165,457,34300,32900,122.553191489,8400
TX,Navarro,USH00412019,1979,729,571,990,869,2411,475,1235,1045,1118,744,145,920,37400,36400,303.296703297,23000
TX,Navarro,USH00412019,1978,625,989,1118,233,945,72,287,866,480,390,729,645,41700,41000,193.170731707,16500
TX,Navarro,USH00412019,1977,419,940,1366,1636,511,172,439,751,242,232,790,232,47400,45400,169.162995595,16000
TX,Navarro,USH00412019,1976,211,224,1316,2081,2088,1071,928,142,1,1435,1359,300,34600,31700,180.189274448,11900
TX,Navarro,USH00412019,1975,407,694,590,2371,1769,980,168,625,583,291,320,554,24700,22400,162.857142857,7600
TX,Navarro,USH00412019,1974,466,335,178,416,894,521,270,2066,1855,1602,1623,757,48500,38100,143.622047244,11400
TX,Navarro,USH00412019,1973,1090,490,1034,1623,420,2053,795,430,987,1918,366,496,55700,52400,245.496183206,26800
TX,Navarro,USH00412019,1972,1125,58,201,493,393,787,592,171,402,1883,686,496,60100,54900,291.147540984,33300
FL,Columbia,USH00084731,1998,1383,2508,1456,747,135,1019,2660,1521,2850,793,46,135,300,300,480,300
FL,Columbia,USH00084731,1997,928,473,470,1825,783,1457,1814,1234,668,898,1083,1273,400,400,600,500
FL,Columbia,USH00084731,1996,258,351,1969,614,632,1680,1108,1886,893,1735,341,997,500,500,576,600
FL,Columbia,USH00084731,1995,1113,449,755,1019,1090,2408,2166,2097,237,1291,1042,346,1400,1200,480,1200
FL,Columbia,USH00084731,1994,2064,378,914,218,394,2633,1433,1325,1078,2416,206,351,1100,1050,502.857142857,1100
TN,Madison,USH00404561,2016,392,1180,3232,1153,1249,904,1120,1628,556,290,775,1917,12700,12600,1165.71428571,30600
TN,Madison,USH00404561,2015,295,1390,1190,1521,1262,1362,1180,1112,897,704,1967,1680,10000,9240,1064.93506494,20500
TN,Madison,USH00404561,2014,750,1462,1346,1183,1070,2782,930,1515,1854,1355,696,887,16400,16300,906.993865031,30800
TN,Madison,USH00404561,2013,2219,1147,1187,2784,2013,1201,1580,509,1030,675,740,1229,17000,16800,863,30200
TN,Madison,USH00404561,2012,935,666,1192,360,381,955,1227,923,1524,1356,532,1180,27000,26900,1061.71003717,59500
TN,Madison,USH00404561,2011,631,930,1461,2825,2118,1562,954,423,835,283,2434,2039,38200,38000,814.736842105,64500
TN,Madison,USH00404561,2010,1108,672,1091,559,985,1637,1689,1250,283,358,1975,476,28400,28300,932.862190813,55000
TN,Madison,USH00404561,2009,1034,547,1245,1420,1909,918,1875,765,1577,2054,420,1123,23500,23000,899.47826087,43100
TN,Madison,USH00404561,2008,1265,958,2477,2091,1743,714,1595,648,200,801,532,2027,20600,20500,1053.65853659,45000
TN,Madison,USH00404561,2007,1457,449,291,825,219,689,447,196,1595,2278,758,1398,34000,33600,500,35000
TN,Madison,USH00404561,2006,1974,822,449,1377,914,1255,538,896,733,666,954,1130,48000,47400,941.772151899,93000
TN,Madison,USH00404561,2005,1184,932,1041,2170,92,1745,1387,1846,1003,36,722,520,44700,44200,879.63800905,81000
TN,Madison,USH00404561,2004,802,905,634,2307,1582,736,1203,1252,175,2029,2117,1408,35000,34900,907.736389685,66000
TN,Madison,USH00404561,2003,369,2200,905,595,-9999,1539,614,871,709,1056,1300,854,39000,38000,884.210526316,70000
TN,Madison,USH00404561,2002,1397,684,3303,280,1498,623,217,1359,3325,1629,679,1905,39700,39000,738.461538462,60000
TN,Madison,USH00404561,2001,679,1825,715,630,1238,1225,1197,1181,578,1872,2766,1963,43000,42500,745.411764706,66000
TN,Madison,USH00404561,2000,456,1010,998,1326,893,1014,626,742,830,218,1096,762,40000,40000,708,59000
TN,Madison,USH00404561,1999,2182,428,1010,1174,1086,1326,1039,141,121,1039,764,1209,42000,42000,537.142857143,47000
TN,Madison,USH00404561,1998,1577,1101,1182,1754,1704,821,2608,1155,264,637,242,1536,33000,32500,590.769230769,40000
TN,Madison,USH00404561,1997,1099,1495,3377,1422,825,2488,1189,1705,801,567,710,892,40000,39500,577.215189873,47500
TN,Madison,USH00404561,1996,1262,643,1730,673,1244,1341,1517,492,2007,1317,1939,1296,45000,44700,579.865771812,54000
TN,Madison,USH00404561,1995,1095,320,936,743,1093,1289,1643,1067,395,477,1416,726,58000,57500,500.869565217,60000
TN,Madison,USH00404561,1994,1527,1180,2105,1019,1446,1019,1819,488,513,1102,1035,1272,50000,49600,711.290322581,73500
TN,Madison,USH00404561,1993,1065,867,978,1379,1808,1106,279,567,1076,435,1698,1437,52500,51000,381.176470588,40500
TN,Madison,USH00404561,1992,407,777,1682,597,625,2834,1338,763,1047,311,829,774,52000,51600,584.186046512,62800
TN,Madison,USH00404561,1991,743,1900,1008,1956,2625,1567,635,341,899,601,991,2555,51500,51300,538.947368421,57600
TN,Madison,USH00404561,1990,1223,2625,1550,1533,1148,1310,1128,239,187,1629,1060,3010,46800,46600,439.82832618,42700
TN,Madison,USH00404561,1989,2230,2366,1722,682,814,1714,1453,381,1825,376,925,561,41200,41000,485.853658537,41500
TN,Madison,USH00404561,1988,963,960,864,746,699,54,2563,466,1975,1434,2654,1566,49000,48800,501.639344262,51000
TN,Madison,USH00404561,1987,282,1572,629,486,550,1467,1010,665,811,491,1788,3205,38800,38300,720.626631854,57500
TN,Madison,USH00404561,1986,142,690,753,948,925,1776,1158,503,785,813,2020,816,30500,30000,552,34500
TN,Madison,USH00404561,1985,892,777,703,825,775,1174,1121,1135,1161,1648,1170,433,31300,30500,613.770491803,39000
TN,Madison,USH00404561,1984,389,671,1763,1479,2233,554,1045,501,664,1893,1669,870,32700,31500,518.095238095,34000
TN,Madison,USH00404561,1983,576,891,620,2084,3693,762,424,442,271,1095,1911,1887,22600,22300,340.089686099,15800
TN,Madison,USH00404561,1982,1719,895,532,1715,834,978,1698,737,584,379,1376,2845,21700,21500,669.76744186,30000
TN,Madison,USH00404561,1981,395,742,1142,543,1555,1463,1676,645,462,1129,304,864,25800,24900,498.313253012,25850
TN,Madison,USH00404561,1980,1015,689,2230,1618,488,2322,775,41,1259,836,1120,345,19900,18950,397.171503958,15680
TN,Madison,USH00404561,1979,1682,1148,1719,2608,2257,1257,1791,817,1507,647,2102,1161,21300,20100,308.059701493,12900
TN,Madison,USH00404561,1978,1761,247,1215,598,2621,900,387,924,346,236,980,2879,18800,17500,488.228571429,17800
TN,Madison,USH00404561,1977,607,633,1346,1188,645,898,864,752,2747,544,2062,977,24300,21800,396.330275229,18000
TN,Madison,USH00404561,1976,858,1224,1755,399,1936,806,573,225,906,1545,381,244,31800,27000,270.222222222,15200
TN,Madison,USH00404561,1975,901,1304,2668,656,1962,599,1958,1583,819,996,1051,1137,27700,25700,270.817120623,14500
TN,Madison,USH00404561,1974,2156,728,789,1514,3688,2285,681,2388,1285,410,1128,953,39500,37500,286.72,22400
TN,Madison,USH00404561,1973,1553,1556,2155,2906,1577,869,706,493,1211,954,2428,919,35700,35300,482.719546742,35500
TN,Madison,USH00404561,1972,1585,519,1232,1189,1242,874,1527,810,1,2068,1776,1680,39000,35000,507.428571429,37000
AR,Logan,USH00036928,1981,299,783,1152,523,2427,1168,556,947,532,1373,1015,114,60,60,240,30
AR,Logan,USH00036928,1974,390,458,843,1478,562,1698,116,1323,2097,575,1568,422,300,300,400,250
AR,Logan,USH00036928,1973,699,749,2308,2280,983,1484,478,431,1664,1600,2071,1070,130,130,480,130
AR,Logan,USH00036928,1972,239,147,451,741,528,726,1165,788,1131,1565,2124,679,500,470,347.234042553,340
OK,Pontotoc,USH00340017,1981,69,668,602,602,1435,752,1137,1305,831,2947,589,56,50,50,451.2,47
OK,Pontotoc,USH00340017,1980,401,308,589,223,1748,771,0,143,955,321,446,627,20,0,0,0
OK,Pontotoc,USH00340017,1978,431,848,668,1550,2193,1102,183,203,460,223,930,102,30,30,240,15
OK,Pontotoc,USH00340017,1977,356,241,1301,625,1626,617,839,1650,530,298,335,92,60,40,360,30
OK,Pontotoc,USH00340017,1976,23,86,862,1027,1325,691,363,647,129,1014,298,439,35,35,205.714285714,15
OK,Pontotoc,USH00340017,1975,510,1078,1210,726,1428,1308,1112,569,730,142,976,488,30,30,160,10
OK,Pontotoc,USH00340017,1974,226,361,285,1296,1232,969,378,870,1732,1935,636,460,190,190,197.052631579,78
OK,Pontotoc,USH00340017,1973,671,728,2044,1525,681,2739,668,889,2666,1515,1742,326,180,160,210,70
OK,Pontotoc,USH00340017,1972,104,211,69,739,1025,699,386,725,1561,2287,1126,222,160,150,275.2,86
OK,Blaine,USH00343497,2007,300,109,1498,923,2514,3425,953,3136,329,1226,0,205,900,500,768,800
OK,Blaine,USH00343497,1989,305,329,894,58,903,2520,533,947,1765,323,0,0,700,600,216,270
OK,Blaine,USH00343497,1988,254,0,997,1406,203,782,457,203,1524,567,292,0,800,800,402,670
OK,Blaine,USH00343497,1987,46,615,437,0,1499,1230,481,1385,1036,239,71,508,700,690,431.304347826,620
OK,Blaine,USH00343497,1986,0,-9999,232,780,1511,1196,457,768,3413,1971,762,229,600,400,240,200
OK,Blaine,USH00343497,1985,503,758,801,1420,194,1305,203,356,1105,1069,399,0,500,500,388.8,405
OK,Blaine,USH00343497,1984,51,391,869,458,193,597,0,94,0,186,437,834,700,700,274.285714286,400
OK,Blaine,USH00343497,1983,388,678,801,732,1323,1272,0,486,178,2063,313,-9999,400,400,282,235
OK,Blaine,USH00343497,1982,546,93,458,277,3299,1,1051,443,125,329,127,633,850,750,272,425
OK,Blaine,USH00343497,1981,26,178,729,309,836,1433,751,625,556,963,299,69,1500,1450,463.448275862,1400
OK,Blaine,USH00343497,1980,455,244,396,878,1536,719,0,0,94,84,86,394,1900,1790,160.893854749,600
OK,Blaine,USH00343497,1979,265,104,615,435,964,707,1256,321,254,269,777,193,1700,1600,483,1610
OK,Blaine,USH00343497,1978,109,603,125,343,2179,490,10,325,409,55,797,99,2000,1800,288,1080
OK,Blaine,USH00343497,1977,40,368,211,750,2687,1094,505,224,297,358,774,18,3100,2500,493.44,2570
OK,Blaine,USH00343497,1976,0,0,374,1411,1099,411,308,379,465,713,33,0,1255,1180,309.152542373,760
OK,Blaine,USH00343497,1975,343,260,480,180,1955,1644,1210,1026,294,564,297,219,1650,1050,265.142857143,580
OK,Blaine,USH00343497,1974,122,528,496,991,1242,1119,383,1230,1063,835,927,424,4030,3810,309.921259843,2460
OK,Blaine,USH00343497,1973,419,1,114,1,1981,557,1161,665,1161,135,1247,1,4650,4450,380.116853933,3524
OK,Blaine,USH00343497,1972,61,203,0,460,1023,362,968,316,962,966,612,1,5300,5020,344.22310757,3600
CA,Fresno,USH00043257,2016,1124,84,746,270,74,15,0,0,0,170,350,639,5500,5500,1981.09090909,22700
CA,Fresno,USH00043257,2015,53,288,16,317,145,3,109,0,31,125,443,756,6500,6400,1800,24000
CA,Fresno,USH00043257,2014,145,535,158,188,11,0,3,0,46,127,102,583,7000,6900,1829.56521739,26300
CA,Fresno,USH00043257,2013,148,226,165,23,18,0,0,0,3,8,137,38,11200,11100,1959,45300
CA,Fresno,USH00043257,2012,351,191,618,514,0,0,0,0,0,64,283,516,19900,19800,1709.09090909,70500
CA,Fresno,USH00043257,2011,435,406,880,81,89,486,0,0,0,229,170,0,35000,34800,1496.55172414,108500
CA,Fresno,USH00043257,2010,522,749,245,557,54,0,0,0,0,112,458,1503,15000,14800,1621.62162162,50000
CA,Fresno,USH00043257,2008,844,538,6,0,77,0,3,0,0,58,349,278,20200,20100,1638.20895522,68600
CA,Fresno,USH00043257,2007,150,582,246,125,13,0,0,5,5,52,23,587,42000,41700,1519.42446043,132000
CA,Fresno,USH00043257,2006,864,138,1204,833,91,0,0,0,0,20,58,338,66400,66100,1360.12102874,187300
CA,Fresno,USH00043257,2005,615,586,637,142,411,3,0,0,11,13,44,506,117000,116500,1178.36909871,286000
CA,Fresno,USH00043257,2004,223,429,391,8,18,0,0,0,0,623,207,803,165000,164400,1588.32116788,544000
CA,Fresno,USH00043257,2003,102,310,160,722,172,0,0,10,0,0,102,743,188000,187000,1324.7486631,516100
CA,Fresno,USH00043257,2002,194,102,241,53,96,5,0,0,0,0,453,571,150000,149300,1491.11855325,463800
CA,Fresno,USH00043257,2001,677,566,244,476,0,0,21,0,0,74,506,498,165500,164500,1415.19756839,485000
CA,Fresno,USH00043257,2000,799,1555,342,295,13,142,0,0,81,622,3,19,237300,236000,1435.93220339,706000
CA,Fresno,USH00043257,1999,716,301,123,236,8,51,0,3,0,0,122,8,186000,185000,1336.21621622,515000
CA,Fresno,USH00043257,1998,865,1246,874,319,349,490,0,0,38,41,109,158,207000,206000,913.398058252,392000
CA,Fresno,USH00043257,1997,897,44,26,0,0,3,0,0,38,18,677,252,309000,308000,1259.22077922,808000
CA,Fresno,USH00043257,1996,528,908,387,297,96,20,0,0,0,501,494,1086,329000,328000,1260,861000
CA,Fresno,USH00043257,1995,1378,238,1495,276,302,168,3,0,0,0,0,529,364000,363000,1090.90909091,825000
CA,Fresno,USH00043257,1994,293,488,132,346,330,0,0,0,51,196,400,338,347000,345000,1295.30434783,931000
CA,Fresno,USH00043257,1993,1315,620,448,50,64,409,0,0,0,32,296,262,322000,320000,1437,958000
CA,Fresno,USH00043257,1992,493,1202,544,46,0,0,56,0,0,556,0,681,302000,300000,1449.6,906000
CA,Fresno,USH00043257,1991,33,256,1838,5,8,0,0,0,0,204,10,310,287000,286000,1354.40559441,807000
CA,Fresno,USH00043257,1990,716,337,169,234,419,0,0,0,38,13,117,173,357000,352000,1296.81818182,951000
CA,Fresno,USH00043257,1989,122,300,570,13,227,0,0,8,282,107,127,0,310000,305000,1329.83606557,845000
CA,Fresno,USH00043257,1988,388,210,69,612,115,9,0,0,0,0,361,623,389000,384000,1131.25,905000
CA,Fresno,USH00043257,1987,491,346,606,18,221,3,0,0,0,216,133,302,342000,340000,1362.35294118,965000
CA,Fresno,USH00043257,1986,540,929,868,92,41,0,0,0,97,0,3,586,302000,300000,1136,710000
CA,Fresno,USH00043257,1985,110,180,439,31,0,84,10,5,110,216,769,184,420000,418000,1184.9569378,1031900
CA,Fresno,USH00043257,1984,38,266,122,64,5,51,0,0,0,178,494,504,457000,455000,1019.6043956,966500
CA,Fresno,USH00043257,1983,1306,940,1151,702,3,0,0,23,261,23,638,445,290000,288000,1003.33333333,602000
CA,Fresno,USH00043257,1982,536,147,1210,227,0,78,0,0,280,402,804,404,415000,414000,1216.34782609,1049100
CA,Fresno,USH00043257,1981,678,327,659,256,0,0,0,0,0,147,310,167,444000,443000,1208.99322799,1115800
CA,Fresno,USH00043257,1980,974,839,521,64,46,0,3,0,0,8,36,125,433000,430000,1053.99069767,944200
CA,Fresno,USH00043257,1979,690,643,578,18,15,0,20,0,0,122,259,188,450000,446000,1083.22869955,1006500
CA,Fresno,USH00043257,1978,802,1121,1079,723,0,0,0,0,268,0,342,158,386000,378000,674.285714286,531000
CA,Fresno,USH00043257,1977,174,23,264,10,295,16,0,0,0,3,117,766,330000,328000,997.170731707,681400
CA,Fresno,USH00043257,1976,10,1201,111,237,0,94,3,54,303,394,222,180,312000,310000,1074.27096774,693800
CA,Fresno,USH00043257,1975,175,246,619,140,0,0,0,13,56,271,52,36,260000,253000,1020.33201581,537800
CA,Fresno,USH00043257,1974,717,64,651,162,0,0,0,0,0,365,87,320,375700,373800,943.434991974,734700
CA,Fresno,USH00043257,1973,486,937,724,23,0,0,0,0,0,259,354,442,279960,277600,813.198847262,470300
CA,Fresno,USH00043257,1972,94,171,0,69,38,152,0,0,74,57,890,357,252000,251200,888.343949045,464900
TX,Wharton,USH00412266,2016,288,572,445,1356,1365,707,472,3509,1061,215,94,860,59900,56900,652.934973638,77400
TX,Wharton,USH00412266,2015,678,233,1640,460,2031,2150,142,852,844,1799,778,365,54900,53600,694.746268657,77580
TX,Wharton,USH00412266,2014,272,283,758,54,1202,528,604,320,747,453,1258,1035,77200,75900,1091.54150198,172600
TX,Wharton,USH00412266,2013,1209,411,38,627,295,257,1078,855,734,562,1609,85,53000,52600,954,104500
TX,Wharton,USH00412266,2012,513,1410,1426,584,836,1013,1801,1375,1329,340,252,604,62800,62400,1249.23076923,162400
TX,Wharton,USH00412266,2011,941,157,13,5,414,731,670,259,452,559,618,604,87800,71200,608.08988764,90200
TX,Wharton,USH00412266,2010,882,851,415,125,2002,1180,2960,1006,1788,8,609,1088,55900,53900,750.723562152,84300
TX,Wharton,USH00412266,2009,41,176,476,1056,138,140,208,162,1588,2008,1022,1327,43300,36000,562.666666667,42200
TX,Wharton,USH00412266,2008,1384,1433,802,233,139,336,613,1497,1681,577,1455,160,45400,45200,743.362831858,70000
TX,Wharton,USH00412266,2007,2123,136,866,1018,2224,1362,3769,1301,882,539,785,312,55400,55000,620.072727273,71050
TX,Wharton,USH00412266,2006,436,310,427,56,678,1453,2979,538,1445,1712,227,1094,73600,73200,944.918032787,144100
TX,Wharton,USH00412266,2005,478,1634,839,342,1293,300,1263,252,358,544,998,330,79800,77700,625.173745174,101200
TX,Wharton,USH00412266,2004,968,806,411,1442,2910,1850,725,493,528,2179,2593,592,77500,75300,731.792828685,114800
TX,Wharton,USH00412266,2003,964,583,418,68,-9999,1572,2677,598,2272,806,957,714,68900,66000,541.090909091,74400
TX,Wharton,USH00412266,2002,275,303,153,564,752,1603,1169,596,1889,2064,1740,859,67600,66600,819.459459459,113700
TX,Wharton,USH00412266,2001,1048,83,1008,282,1303,956,604,2075,3088,952,1214,1132,79000,75500,791.523178808,124500
TX,Wharton,USH00412266,2000,503,427,810,830,1818,1302,247,881,173,1163,2519,732,86500,84200,544.418052257,95500
TX,Wharton,USH00412266,1999,1067,279,1366,79,1055,1577,1179,193,856,198,115,627,89100,83100,745.703971119,129100
TX,Wharton,USH00412266,1998,973,1557,366,231,13,74,153,2809,2432,1593,1565,430,61400,54600,363.956043956,41400
TX,Wharton,USH00412266,1997,1028,910,2825,1790,2081,390,416,330,3185,2060,926,767,56300,53100,602.937853107,66700
TX,Wharton,USH00412266,1996,234,20,376,203,335,3153,358,1853,1709,529,861,1191,60600,54600,545.934065934,62100
TX,Wharton,USH00412266,1995,745,227,1095,918,2314,1618,1,175,1234,638,1079,541,68400,67600,760.473372781,107100
TX,Wharton,USH00412266,1994,442,536,366,473,1272,1602,610,1625,1009,3235,257,1501,40600,39400,673.705583756,55300
TX,Wharton,USH00412266,1993,1090,1278,1157,1026,2194,2421,132,409,269,847,1067,647,42000,39800,373.869346734,31000
TX,Wharton,USH00412266,1992,1426,2146,623,1960,2769,1192,1049,424,853,724,2493,632,41200,39500,675.64556962,55600
TX,Wharton,USH00412266,1991,2348,1146,943,1341,677,633,979,854,841,559,917,2037,62500,61100,919.14893617,117000
TX,Wharton,USH00412266,1990,814,1256,1201,770,1133,157,-9999,805,602,310,417,449,29300,29200,739.726027397,45000
TX,Wharton,USH00412266,1989,1650,141,387,262,1409,1608,995,495,310,643,364,224,19000,18500,947.027027027,36500
TX,Wharton,USH00412266,1988,261,139,734,466,404,787,1311,1381,1164,282,56,522,22700,22700,928.281938326,43900
TX,Wharton,USH00412266,1987,537,1272,122,18,966,2821,1158,109,768,124,1635,647,17900,17700,640,23600
TX,Wharton,USH00412266,1986,376,269,253,328,1455,825,0,565,1541,1785,1177,1356,17700,17200,600,21500
TX,Wharton,USH00412266,1985,629,663,1352,1323,157,2242,1088,389,1292,958,389,722,15500,14600,798.904109589,24300
TX,Wharton,USH00412266,1984,783,386,136,10,1347,36,692,600,760,3136,604,935,13100,12900,697.302325581,18740
