state,county,station_x,year,jan_x,feb_x,mar_x,apr_x,may_x,jun_x,jul_x,aug_x,sep_x,oct_x,nov_x,dec_x,plant_acres,harvest_acres,yield_acres,bales,station_y,jan_y,feb_y,mar_y,apr_y,may_y,jun_y,jul_y,aug_y,sep_y,oct_y,nov_y,dec_y,total_percent_lost
TX,Hale,USH00417079,1981,54,64,359,702,165,620,541,1037,697,576,209,23,295600,287700,426.777893639,255800,USC00410012,488,629,967,1594,1957,2506,2559,2378,2089,1565,1099,566,11.5
TX,Parker,USH00419532,1981,53,167,1278,442,1238,719,579,292,504,3511,315,25,1300,1300,254.76923076900002,690,USC00417550,788,1060,1447,2139,2227,2746,3114,2887,2508,1973,1510,936,11.5
TX,Limestone,USH00415869,1981,353,668,940,462,1395,3706,1150,762,342,1971,282,63,1600,1600,165.0,550,USC00415869,765,947,1422,2120,2103,2569,2742,2716,2321,1958,1498,948,11.5
TX,Hardeman,USH00417336,1981,23,188,402,689,1046,952,297,396,376,683,227,79,36900,36300,268.429752066,20300,USC00411995,619,778,1191,1946,2135,2726,3079,2829,2515,1740,1226,699,11.5
TX,Caldwell,USH00415429,1981,344,332,755,837,1546,1677,460,1654,251,2169,642,251,6400,5900,325.423728814,4000,USC00415429,1007,1195,1548,2181,2235,2670,2757,2792,2418,2115,1676,1171,11.5
TX,Maverick,USH00412679,1980,50,26,38,88,1193,0,0,1042,176,33,1017,85,1800,500,316.8,330,USC00412679,1309,1320,1782,2156,2665,3107,3223,2947,2846,2229,1450,1254,7.25
TX,Lamar,USH00416794,1980,551,547,316,640,1981,857,140,109,2486,904,172,546,3100,3100,232.258064516,1500,USC00416794,665,658,1129,1695,2216,2834,3165,3091,2725,1730,1221,801,7.25
TX,Hale,USH00417079,1980,193,292,150,263,910,348,158,133,834,191,386,114,275900,271000,430.405904059,243000,USC00410012,378,571,837,1388,1888,2741,2712,2655,2248,1497,744,649,7.25
TX,Parker,USH00419532,1980,583,413,306,849,1391,0,0,249,1630,389,246,477,500,400,156.0,130,USC00417550,787,857,1294,1820,2350,3007,3296,3171,2744,1915,1358,1040,7.25
TX,Brown,USH00411138,1980,262,125,322,226,1980,1202,0,92,1190,66,648,556,900,400,108.0,90,USC00411138,756,901,1263,1754,2236,2801,3039,2893,2492,1766,1040,976,7.25
TX,Limestone,USH00415869,1980,492,668,528,880,1628,236,16,173,571,224,677,455,2600,2200,100.363636364,460,USC00415869,843,848,1301,1738,2279,2792,3097,2966,2633,1829,1273,934,7.25
TX,Hardeman,USH00417336,1980,495,209,92,323,1337,442,0,177,693,64,272,275,40600,31400,137.579617834,9000,USC00411995,477,520,1059,1593,2198,2945,3242,3117,2557,1733,978,800,7.25
TX,Cooke,USH00413420,1980,273,398,192,204,366,827,432,0,2985,978,363,544,900,800,132.0,220,USC00413420,602,688,1108,1643,2147,2788,3157,3064,2662,1791,1133,834,7.25
TX,Caldwell,USH00415429,1980,534,324,354,404,1554,71,231,281,2579,361,911,119,7600,7300,243.287671233,3700,USC00415429,1097,1076,1532,1802,2368,2822,2984,2838,2652,1899,1362,1190,7.25
TX,Maverick,USH00412679,1979,118,155,230,1113,557,2103,346,51,21,0,87,119,550,550,331.636363636,380,USC00412679,720,1146,1773,2152,2417,2677,3120,2992,2680,2414,1497,1225,13.95
TX,Lamar,USH00416794,1979,597,1029,1212,784,2703,645,870,510,447,1369,556,1034,2800,2800,462.857142857,2700,USC00416794,-3,406,1327,1745,2084,2611,2801,2752,2351,1947,1063,860,13.95
TX,Hale,USH00417079,1979,145,232,453,236,1126,1317,1610,819,255,458,21,142,285400,228000,291.368421053,138400,USC00410012,-157,374,945,1485,1804,2223,2508,2376,2245,1675,602,451,13.95
TX,Limestone,USH00415869,1979,809,731,665,1276,2513,462,584,1243,1227,973,268,1245,3200,3100,151.741935484,980,USC00415869,197,630,1438,1801,2025,2550,2763,2740,2416,2046,1126,934,13.95
TX,Hardeman,USH00417336,1979,333,1,178,1,1052,1,424,1,892,1,-9999,1222,39800,36800,375.652173913,28800,USC00411995,-155,361,1208,1621,2110,2589,2914,2772,2413,1970,852,666,13.95
TX,Brooks,USH00413063,1979,330,159,78,1381,493,1370,281,411,1359,160,61,340,600,600,336.0,420,USC00413063,1040,1358,1970,2330,2398,2704,2929,2904,2464,2339,1659,1400,13.95
TX,Cooke,USH00413420,1979,744,1,673,1973,872,1379,874,183,914,826,573,381,1050,1050,324.571428571,710,USC00413420,-15,418,1237,1666,1976,2489,2776,2706,2329,2026,985,829,13.95
TX,Caldwell,USH00415429,1979,1010,629,930,1294,1054,496,1475,300,643,218,402,582,7100,7000,404.571428571,5900,USC00415429,540,963,1698,2015,2173,2579,2770,2698,2396,2227,1310,1075,13.95
TX,Maverick,USH00412679,1978,10,39,23,81,1211,579,320,869,1561,213,729,155,1400,850,508.235294118,900,USC00412679,857,1001,1782,2397,2712,2891,3134,2913,2534,2080,1696,1144,12.5
TX,Lamar,USH00416794,1978,794,893,841,621,883,607,206,487,71,18,2560,699,2700,2700,284.444444444,1600,USC00416794,-25,170,1074,1921,2236,2717,3103,2942,2627,1875,1417,655,12.5
TX,Hale,USH00417079,1978,132,399,113,130,784,877,105,463,536,137,564,59,247000,204000,387.764705882,164800,USC00410012,-41,27,921,1732,1899,2424,2631,2486,2158,1559,860,240,12.5
TX,Limestone,USH00415869,1978,556,1,965,896,214,1102,107,262,389,925,656,1347,5100,4500,144.0,1350,USC00415869,158,368,1182,1922,2313,2707,3048,2892,2563,1973,1407,764,12.5
TX,Hardeman,USH00417336,1978,88,517,54,353,1832,401,125,1396,2009,99,428,201,36500,32000,294.0,19600,USC00411995,0,-11,1116,1938,2231,2798,3180,2830,2521,1799,1116,497,12.5
TX,Cooke,USH00413420,1978,419,751,1054,554,1123,998,178,574,201,8,942,157,900,900,277.333333333,520,USC00413420,-20,173,1075,1872,2148,2591,3080,2855,2583,1922,1303,622,12.5
GA,Talbot,USH00098535,1980,1195,483,3099,1429,1422,1169,349,1822,1190,540,622,368,105,105,320.0,70,USC00098535,781,603,1160,1625,2103,2501,2785,2710,2463,1637,1119,749,14.75
GA,Floyd,USH00097600,1980,1416,550,4567,1610,1341,990,998,411,1680,848,683,147,795,690,271.30434782599997,390,USC00097600,589,429,1012,1529,1991,2388,2740,2710,2432,1454,951,580,14.75
GA,Newton,USH00092318,1980,1297,828,2542,541,2243,1008,413,51,1659,419,524,389,470,450,256.0,240,USC00092318,688,495,1061,1562,2080,2463,2782,2771,2499,1544,1031,675,14.75
GA,Talbot,USH00098535,1979,1130,2061,625,2320,777,272,664,750,683,393,1016,335,77,77,218.181818182,35,USC00098535,464,671,1314,1776,2092,2377,2622,2680,2289,1646,1253,772,21.75
GA,Floyd,USH00097600,1979,1772,1498,2238,3454,824,510,1311,1483,2093,648,1484,377,850,830,407.71084337300005,705,USC00097600,268,485,1240,1604,2003,2294,2422,2477,2179,1527,1077,611,21.75
GA,Newton,USH00092318,1979,1703,1798,712,1960,520,129,1227,939,1308,462,950,419,350,345,375.652173913,270,USC00092318,350,557,1292,1646,2063,2342,2505,2586,2166,1606,1200,732,21.75
GA,Talbot,USH00098535,1973,1143,899,2390,1668,1089,370,1562,879,767,607,1,763,55,50,163.2,17,USC00098535,604,580,1478,1451,1914,2407,2575,2514,2452,1803,1370,782,9.25
GA,Dougherty,USH00090140,1973,2549,1609,1591,2391,1437,1500,640,1003,745,81,516,1120,360,230,354.782608696,170,USC00090140,847,836,1663,1723,2174,2610,2818,2731,2653,2045,1629,957,9.25
GA,Newton,USH00092318,1973,1811,710,1988,1584,1824,1237,1936,335,626,277,589,1343,1630,1605,334.953271028,1120,USC00092318,614,698,1474,1516,1941,2487,2664,2563,2476,1797,1335,711,9.25
MS,Prentiss,USH00220955,2007,1131,420,599,730,184,484,886,704,789,2010,742,1803,4200,4100,655.609756098,5600,USC00220955,498,450,1547,1435,2142,2478,2611,2935,2402,1861,1009,865,16.0
MS,Lafayette,USH00229079,2007,1108,495,268,750,388,1708,1934,280,278,2274,430,1421,4100,4000,864.0,7200,USC00229079,650,572,1677,1476,2221,2591,2597,2898,2483,1857,1179,936,16.0
MS,Pontotoc,USH00227111,2007,1222,654,556,601,600,991,1706,209,875,1601,631,771,3300,3300,741.8181818180002,5100,USC00227106,642,588,1657,1508,2237,2604,2606,2923,2429,1929,1151,941,16.0
MS,Coahoma,USH00221707,2007,1992,271,1044,1213,1498,501,1496,392,653,1098,327,1281,83800,83600,1085.16746411,189000,USC00221707,619,484,1612,1556,2262,2625,2562,2926,2440,1878,1216,894,16.0
MS,Attala,USH00224776,2007,1369,599,216,646,631,562,2639,66,1367,774,328,742,5500,5400,711.111111111,8000,USC00224776,743,713,1582,1547,2172,2606,2533,2877,2426,1814,1166,1030,16.0
MS,Sunflower,USH00226009,2007,1152,763,113,943,1033,989,1616,313,1590,1281,673,704,30800,30600,1063.52941176,67800,USC00226009,722,713,1755,1606,2294,2631,2589,2962,2491,1921,1311,1056,16.0
MS,Madison,USH00221389,2007,1409,726,280,434,567,186,1609,653,859,660,397,842,3300,3300,1061.81818182,7300,USC00221389,798,769,1642,1584,2164,2635,2591,2837,2489,1901,1259,1065,16.0
MS,Panola,USH00220488,2007,1473,391,143,831,539,264,1591,171,636,1097,167,1144,11600,11500,960.0,23000,USC00220488,581,579,1635,1530,2221,2580,2595,2883,2473,1966,1223,884,16.0
MS,Monroe,USH00220021,2007,1137,801,162,641,182,598,861,163,1252,1073,836,373,2700,2400,520.0,2600,USC00220021,734,660,1633,1543,2233,2638,2650,3007,2485,1888,1174,973,16.0
MS,Yazoo,USH00229860,2007,1359,680,249,731,127,94,1135,43,1627,813,225,803,34100,34000,921.882352941,65300,USC00229860,773,794,1732,1687,2310,2695,2596,2912,2494,1910,1257,1129,16.0
MS,Washington,USH00223605,2007,943,381,1,178,1,-9999,196,1,-9999,406,0,879,48600,48400,948.0991735539999,95600,USC00223605,745,748,1727,1625,2347,2687,2665,2968,2480,1914,1222,1015,16.0
MS,Yalobusha,USH00229400,2007,1502,469,25,724,546,1597,2326,330,426,831,203,1039,5600,5600,797.142857143,9300,USC00229400,520,436,1575,1430,2191,2578,2546,2892,2442,1821,1155,906,16.0
MS,Lowndes,USH00221880,2007,915,721,66,717,338,379,1206,534,835,1225,541,752,5800,5700,463.157894737,5500,USC00221880,729,707,1664,1569,2240,2657,2669,3024,2546,1933,1161,1039,16.0
MS,Prentiss,USH00220955,2006,2621,1047,943,1188,810,512,693,422,978,1672,1330,1173,6100,6000,616.0,7700,USC00220955,812,472,1139,1863,2003,2408,2684,2760,2045,1465,986,726,17.0
MS,Lafayette,USH00229079,2006,2542,1150,986,1251,1077,525,132,854,1096,1174,975,1458,5500,5400,764.4444444439999,8600,USC00229079,920,543,1254,1919,2116,2483,2790,2875,2138,1570,1131,836,17.0
MS,Alcorn,USH00221962,2006,2001,792,714,1465,865,655,300,483,953,1186,1077,1214,1800,1800,560.0,2100,USC00221962,830,421,1099,1919,2107,2468,2718,2796,2067,1440,944,644,17.0
MS,Coahoma,USH00221707,2006,2740,1184,854,1544,1321,271,353,779,1580,855,2757,1902,139800,139500,829.2473118280002,241000,USC00221707,939,581,1196,2031,2202,2597,2770,2837,2239,1671,1092,780,17.0
MS,Attala,USH00224776,2006,2208,3151,1102,518,467,503,528,318,781,3119,688,1387,6300,6200,774.193548387,10000,USC00224776,1051,670,1347,1984,2176,2584,2763,2843,2243,1666,1108,880,17.0
MS,Sunflower,USH00226009,2006,1495,1613,1599,737,863,367,318,305,1344,1839,712,1499,77100,76400,921.67539267,146700,USC00226009,1041,676,1345,2114,2284,2655,2825,2922,2308,1758,1209,875,17.0
MS,Madison,USH00221389,2006,1570,1897,1146,625,586,667,283,430,831,2754,579,1486,9600,9500,732.631578947,14500,USC00221389,1085,735,1380,2027,2144,2541,2776,2848,2261,1740,1139,904,17.0
MS,Panola,USH00220488,2006,2310,583,244,446,899,120,71,854,738,1323,640,772,39600,39400,688.324873096,56500,USC00220488,1007,583,1207,1872,2183,2496,2743,2864,2161,1626,1114,804,17.0
MS,Monroe,USH00220021,2006,1721,1597,852,590,745,260,794,353,1171,1491,1428,1436,10300,10200,362.352941176,7700,USC00220021,996,619,1290,1987,2169,2596,2845,2913,2255,1593,1153,874,17.0
MS,Yazoo,USH00229860,2006,1262,2191,1151,561,590,445,302,613,735,3514,557,1809,74600,74300,820.457604307,127000,USC00229860,1093,701,1430,2112,2268,2593,2823,2856,2294,1783,1168,985,17.0
MS,Claiborne,USH00227132,2006,1388,1935,1216,867,1688,227,362,1579,479,2415,650,1368,5000,4900,1028.57142857,10500,USC00227132,1109,824,1431,2020,2183,2527,2738,2804,2265,1779,1222,954,17.0
MS,Washington,USH00223605,2006,2135,1863,1450,2299,537,-9999,38,1062,856,1054,81,1200,103900,103500,841.739130435,181500,USC00223605,1096,622,1358,2084,2301,2639,2774,2887,2322,1789,1239,881,17.0
MS,Yalobusha,USH00229400,2006,1117,1029,1,-9999,-9999,-9999,-9999,-9999,1033,1677,1136,1148,9400,9300,717.419354839,13900,USC00229400,906,531,1214,1897,2107,2441,2689,2806,2153,1533,1039,826,17.0
MS,Lowndes,USH00221880,2006,1625,2412,1271,447,1381,271,147,673,768,2467,1372,1190,7300,7200,386.66666666699996,5800,USC00221880,1030,716,1348,2043,2176,2607,2887,2965,2279,1654,1131,865,17.0
MS,Prentiss,USH00220955,1994,1447,1567,2004,823,1375,2372,1639,381,512,1457,1329,1361,4100,3900,800.0,6500,USC00220955,155,680,1096,1686,1795,2464,2454,2411,2074,1587,1244,798,11.5
MS,Pontotoc,USH00227111,1994,1115,1629,2052,719,961,2441,1746,409,1050,1183,833,1245,8700,8600,546.976744186,9800,USC00227106,327,806,1203,1810,1941,2574,2597,2469,2143,1663,1357,859,11.5
MS,Winston,USH00225247,1994,1670,1184,2359,764,903,1822,1440,883,920,2034,879,1629,1600,1600,720.0,2400,USC00225247,431,910,1248,1793,1970,2532,2494,2467,2156,1735,1378,985,11.5
MS,Marshall,USH00224173,1994,1408,1176,2224,1241,1213,2874,1288,1037,592,983,1248,1037,11600,11300,611.681415929,14400,USC00224173,199,639,1081,1702,1808,2552,2526,2412,2054,1618,1285,773,11.5
MS,Alcorn,USH00221962,1994,1616,2072,2135,892,1757,1299,1932,1083,786,1536,1346,1637,2600,2600,535.384615385,2900,USC00221962,166,693,1013,1715,1812,2542,2522,2456,2029,1522,1163,778,11.5
MS,Coahoma,USH00221707,1994,1946,1043,1603,394,698,1871,2319,264,422,860,906,983,103400,103100,871.542192047,187200,USC00221707,337,767,1221,1905,2101,2679,2565,2546,2274,1781,1364,808,11.5
MS,Attala,USH00224776,1994,1967,1258,2070,635,838,636,1817,1333,864,1931,978,1270,9500,9400,725.1063829789999,14200,USC00224776,331,758,1148,1773,1935,2533,2528,2470,2140,1679,1320,874,11.5
MS,Sunflower,USH00226009,1994,1502,1354,1969,1391,893,929,2572,365,214,1368,1213,1516,95500,94800,727.594936709,143700,USC00226009,412,922,1242,1915,2101,2684,2616,2609,2349,1849,1394,861,11.5
MS,Madison,USH00221389,1994,-9999,-9999,-9999,-9999,488,902,1672,1055,1176,1601,752,852,38700,38500,781.714285714,62700,USC00221389,566,1015,1369,1892,2115,2616,2588,2579,2304,1833,1417,935,11.5
MS,Panola,USH00220488,1994,856,162,2389,967,665,1011,1745,109,81,1202,1255,571,43000,42800,707.6635514019998,63100,USC00220488,298,743,1031,1733,1888,2559,2522,2417,2073,1732,1379,835,11.5
MS,Monroe,USH00220021,1994,1127,1504,1803,509,698,2224,1888,619,1115,1586,722,1059,17200,16850,564.035608309,19800,USC00220021,354,842,1285,1825,2058,2579,2575,2548,2250,1773,1385,915,11.5
MS,Yazoo,USH00229860,1994,1820,1583,1888,878,414,1137,1305,2095,658,1810,756,1125,93500,93000,850.580645161,164800,USC00229860,529,978,1334,1945,2153,2688,2633,2630,2355,1872,1463,951,11.5
MS,Claiborne,USH00227132,1994,2882,1887,1868,887,2020,1768,1192,455,346,1443,377,1257,4800,4800,800.0,8000,USC00227132,673,1026,1392,1871,2113,2651,2637,2590,2319,1882,1535,968,11.5
MS,Washington,USH00223605,1994,1828,632,1146,1038,1456,954,2356,178,261,1271,820,1104,94000,93700,886.2326574169998,173000,USC00223605,493,849,1323,1921,2102,2703,2651,2578,2321,1826,1514,886,11.5
MS,Lowndes,USH00221880,1994,1507,1331,2108,778,790,2311,2541,272,1043,1144,924,1342,6500,6450,625.11627907,8400,USC00221880,413,931,1341,1926,2093,2604,2627,2620,2266,1826,1421,993,11.5
LA,Tensas,USH00168163,2011,2218,397,2100,763,45,1026,1109,340,58,92,653,1831,63900,63000,928.0,121800,USC00168163,783,1165,1555,2054,2238,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Morehouse,USH00160537,2011,1331,788,388,1482,513,681,358,618,803,450,1457,2399,9800,9200,975.6521739130001,18700,USC00160537,686,1082,1500,2088,2205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Ouachita,USH00161411,2011,1214,736,287,2373,369,717,1296,190,815,265,799,1771,8000,8000,828.0,13800,USC00161411,612,986,1393,2008,2054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Rapides,USH00160098,2011,1147,529,1220,286,717,1137,244,211,1944,140,1179,2096,11500,11500,751.304347826,18000,USC00160098,851,1118,1667,2119,2271,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Franklin,USH00169806,2011,1665,356,2277,1122,495,251,1168,-9999,1451,351,914,1796,22200,22200,951.3513513510001,44000,USC00169806,703,1070,1482,2107,2246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Avoyelles,USH00161287,2011,1137,434,1182,314,304,740,1136,265,2601,353,1100,1885,11100,10100,817.425742574,17200,USC00161287,878,1196,1687,2179,2349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0
LA,Tensas,USH00168163,2010,1795,1629,645,178,538,53,931,1855,280,424,1961,305,62000,61000,793.967213115,100900,USC00168163,655,659,1223,2022,2470,2954,2929,2980,2637,1959,1506,753,11.5
LA,Morehouse,USH00160537,2010,1544,592,477,546,793,842,1104,492,229,272,1401,163,8200,7600,903.157894737,14300,USC00160537,571,509,1176,1830,2331,2920,2836,2943,2579,1864,1327,687,11.5
LA,Ouachita,USH00161411,2010,1129,764,444,483,490,264,890,1719,173,100,2434,140,7500,7300,723.2876712330002,11000,USC00161411,487,466,1131,1868,2414,2895,2835,2933,2598,1832,1271,624,11.5
LA,Rapides,USH00160098,2010,926,1716,582,152,578,1844,1316,1116,459,416,1221,385,9900,9600,935.0,18700,USC00160098,780,720,1251,1866,2431,2913,2922,3014,2716,2078,1501,915,11.5
LA,Franklin,USH00169806,2010,1010,710,495,481,749,-9999,612,1364,737,551,1215,124,15100,13300,941.9548872180001,26100,USC00169806,640,608,1239,1985,2500,2911,2939,3009,2645,1952,1448,747,11.5
LA,Avoyelles,USH00161287,2010,1290,1865,809,152,577,1964,958,2675,311,376,2048,719,8400,8400,902.857142857,15800,USC00161287,827,780,1311,2023,2583,2891,2879,2981,2645,2040,1504,972,11.5
LA,Tensas,USH00168163,2009,677,1236,2086,830,743,57,1804,1283,1122,2992,221,1681,62200,61600,779.220779221,100000,USC00168163,859,1220,1535,1879,2339,2781,2791,2721,2533,1753,1449,838,17.0
LA,Ouachita,USH00161411,2009,712,372,931,325,2279,51,1303,307,1798,5262,449,1366,3600,3300,552.727272727,3800,USC00161411,693,1036,1287,1703,2133,2642,2711,2635,2391,1568,1256,590,17.0
LA,Rapides,USH00160098,2009,323,612,2000,1574,626,369,2449,216,686,3121,547,2306,8600,8600,731.162790698,13100,USC00160098,995,1282,1495,1805,2421,2846,2914,2815,2582,1895,1504,881,17.0
LA,Franklin,USH00169806,2009,739,449,1637,1153,1639,547,1173,752,799,3510,172,1545,12400,12200,841.967213115,21400,USC00169806,900,1222,1453,1830,2295,2740,2775,2730,2505,1758,1387,802,17.0
LA,Avoyelles,USH00161287,2009,906,767,2065,1671,1618,246,905,417,1012,3531,864,2540,10900,10800,720.0,16200,USC00161287,1027,1379,1581,1920,2398,2804,2884,2776,2558,1945,1486,921,17.0
LA,Tensas,USH00168163,2008,850,1676,814,929,1404,562,101,3945,3478,275,2202,2599,69000,66800,513.053892216,71400,USC00168163,848,1189,1577,1932,2290,2756,2863,2700,2415,1814,1313,1035,17.0
LA,Ouachita,USH00161411,2008,514,1213,680,615,1472,1245,50,2597,3213,342,1014,1591,6300,5900,602.033898305,7400,USC00161411,608,981,1349,1679,2130,2606,2803,2659,2231,1635,1091,808,17.0
LA,Rapides,USH00160098,2008,1391,2177,557,645,1092,706,224,857,993,173,1315,2239,11100,9700,578.969072165,11700,USC00160098,888,1290,1526,1926,2354,2800,2923,2818,2444,1844,1378,1088,17.0
LA,Franklin,USH00169806,2008,970,1723,777,957,1960,353,340,1484,4764,168,2383,2173,23000,22800,694.736842105,33000,USC00169806,771,1093,1470,1882,2319,2740,2888,2742,2387,1794,1250,1012,17.0
LA,Avoyelles,USH00161287,2008,1348,1501,1044,661,1338,858,243,1832,4022,396,566,1439,13600,3800,454.736842105,3600,USC00161287,939,1345,1666,1970,2393,2773,2872,2741,2447,1919,1393,1123,17.0
LA,Tensas,USH00168163,2007,1716,730,328,847,458,136,4089,903,1660,772,546,971,69900,69000,1099.82608696,158100,USC00168163,891,920,1726,1728,2331,2676,2563,2921,2599,2030,1532,1214,14.0
LA,Ouachita,USH00161411,2007,1829,568,214,1156,1092,1270,1848,104,660,760,604,1049,9300,9200,840.0,16100,USC00161411,652,752,1531,1530,2201,2567,2571,2871,2433,1872,1331,1007,14.0
LA,Rapides,USH00160098,2007,1801,739,587,1222,997,1051,1430,874,1379,577,1196,886,14000,13700,847.8832116789999,24200,USC00160098,960,1034,1841,1838,2407,2774,2754,2973,2532,1958,1443,1252,14.0
LA,Franklin,USH00169806,2007,1547,638,163,1468,1296,1062,2947,463,1789,479,352,1019,24300,23800,1020.50420168,50600,USC00169806,871,957,1737,1726,2350,2701,2693,2940,2556,2002,1444,1182,14.0
LA,Avoyelles,USH00161287,2007,1875,487,150,1386,706,824,3314,783,879,1143,1269,802,14400,14300,990.20979021,29500,USC00161287,983,1066,1790,1826,2360,2708,2708,2903,2588,2040,1565,1351,14.0
LA,Tensas,USH00168163,2006,1276,2007,1298,849,1283,98,1174,-9999,318,2593,678,1510,98000,97000,1009.97938144,204100,USC00168163,1187,912,1501,2160,2350,2689,2829,2905,2369,1895,1417,1060,14.0
LA,Morehouse,USH00160537,2006,1260,1959,1521,1153,804,663,228,1858,393,2306,594,2042,64500,63800,935.172413793,124300,USC00160537,1130,740,1504,2124,2271,2564,2777,2914,2281,1810,1309,942,14.0
LA,Ouachita,USH00161411,2006,1534,1860,1624,858,619,590,89,874,600,2286,590,1920,17600,17600,910.9090909089999,33400,USC00161411,1074,693,1396,2007,2146,2523,2779,2907,2219,1688,1222,895,14.0
LA,Rapides,USH00160098,2006,1173,1731,914,1638,491,492,1732,737,557,3250,506,1758,21000,20900,992.153110048,43200,USC00160098,1321,1058,1646,2161,2367,2736,2834,2932,2490,2043,1473,1128,14.0
LA,Franklin,USH00169806,2006,1555,2196,1228,872,1218,273,1281,1199,335,3643,454,1952,59000,58700,874.957410562,107000,USC00169806,1212,872,1564,2152,2344,2665,2835,2914,2353,1912,1400,1077,14.0
LA,Avoyelles,USH00161287,2006,1055,1542,394,1893,534,417,1156,1172,879,3337,584,1263,23500,23400,918.974358974,44800,USC00161287,1328,1042,1748,2202,2383,2704,2775,2870,2420,2030,1350,1096,14.0
LA,Tensas,USH00168163,2005,1151,1061,1357,762,989,216,904,948,1966,0,518,922,93000,92300,967.8006500539999,186100,USC00168163,1128,1251,1414,1903,2290,2699,2880,2919,2670,1880,1578,870,12.5
LA,Morehouse,USH00160537,2005,1387,1134,777,849,1235,518,1744,350,730,61,406,591,66000,64900,803.204930663,108600,USC00160537,961,1084,1290,1747,2043,2540,2734,2815,2586,1724,1455,746,12.5
LA,Ouachita,USH00161411,2005,988,1238,839,1173,1532,358,1092,544,686,0,432,765,15800,15600,836.923076923,27200,USC00161411,1028,1056,1230,1698,2039,2530,2704,2805,2617,1711,1483,769,12.5
LA,Rapides,USH00160098,2005,792,2015,1055,356,333,264,1049,557,10,0,1379,921,19000,18700,900.962566845,35100,USC00160098,1175,1250,1381,1859,2245,2654,2847,2843,2806,1952,1552,960,12.5
LA,Franklin,USH00169806,2005,1049,1362,1048,1354,1181,403,1066,663,1572,0,636,901,62500,62000,802.0645161289999,103600,USC00169806,1127,1187,1386,1877,2222,2667,2846,2909,2699,1864,1595,857,12.5
LA,Avoyelles,USH00161287,2005,684,1784,1278,862,562,1191,1971,828,1638,0,910,1691,20100,19700,816.2436548219998,33500,USC00161287,1233,1268,1428,1942,2248,2696,2833,2868,2739,1940,1701,971,12.5
LA,Tensas,USH00168163,2003,730,2659,882,693,1060,2057,833,812,590,386,2321,1291,76000,74700,1064.73895582,165700,USC00168163,602,914,1393,1956,2470,2682,2818,2829,2451,1975,1647,923,12.0
LA,Morehouse,USH00160537,2003,195,2190,565,1019,1449,1604,1058,989,1004,237,1358,894,67000,62900,901.2400635930001,118100,USC00160537,497,772,1205,1736,2262,2487,2703,2729,2263,1773,1479,728,12.0
LA,Ouachita,USH00161411,2003,137,2134,741,852,2807,1275,1238,653,1673,366,1209,743,12600,11900,968.067226891,24000,USC00161411,543,726,1207,1748,2256,2524,2712,2775,2319,1817,1490,785,12.0
LA,Rapides,USH00160098,2003,467,1759,1768,56,336,1841,1799,1836,1311,303,1989,1354,18000,17700,865.084745763,31900,USC00160098,691,969,1437,1920,2474,2671,2742,2857,2433,1953,1672,899,12.0
LA,Franklin,USH00169806,2003,449,2183,1094,967,2149,1201,867,203,1073,363,1586,1133,48000,47600,939.8319327730001,93200,USC00169806,654,912,1325,1893,2434,2635,2784,2855,2429,1927,1627,889,12.0
LA,Avoyelles,USH00161287,2003,639,2501,1204,217,361,2591,1637,716,1253,415,1646,1130,19900,18800,735.319148936,28800,USC00161287,787,1029,1513,1979,2496,2695,2770,2821,2441,1914,1677,1019,12.0
TX,Lamar,USH00416794,1986,15,1286,526,1605,1832,1296,186,492,958,1230,1359,509,2000,2000,408.0,1700,USC00416794,794,1064,1612,1900,2167,2699,3100,2821,2545,1759,1043,613,5.0
TX,Hale,USH00417079,1986,0,358,46,287,605,733,486,1218,783,1082,584,286,165300,129400,545.285935085,147000,USC00410012,593,645,1221,1630,1902,2253,2541,2438,2095,1434,750,361,5.0
TX,Bee,USH00410639,1986,275,533,286,168,1582,1,1198,46,1509,1,751,1532,1800,1600,540.0,1800,USC00410639,1369,1612,1847,2365,2474,2756,2987,2869,2788,2167,1685,1208,5.0
TX,Limestone,USH00415869,1986,102,2530,137,920,1658,615,270,433,441,1584,1297,1300,1600,1500,249.6,780,USC00415869,955,1209,1570,1921,2165,2592,2855,2830,2651,1802,1239,773,5.0
TX,Hardeman,USH00417336,1986,0,302,96,399,1530,806,529,1015,1380,1621,628,159,19200,16000,267.0,8900,USC00411995,757,839,1405,1879,2218,2676,3034,2861,2397,1676,872,587,5.0
TX,Caldwell,USH00415429,1986,488,283,162,344,1900,796,0,608,1061,1497,710,1617,4200,3500,342.857142857,2500,USC00415429,1172,1415,1694,2146,2320,2711,2920,2869,2746,2011,1468,1008,5.0
TX,Dimmit,USH00411528,1986,312,120,102,244,1765,392,13,30,419,2905,263,1149,1800,1800,746.666666667,2800,USC00411486,1345,1733,2048,2560,2589,2812,3064,3075,2928,2227,1642,1196,5.0
